date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:22	839269/839269	---M--	200	added ('OK')	image/jpeg	etag:%22cce65-596fc32566100%22	https://preview.colorlib.com/theme/foody/img/hero_1.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/hero_1.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:23	925712/925712	---M--	200	added ('OK')	image/jpeg	etag:%22e2010-596fc328427c0%22	https://preview.colorlib.com/theme/foody/img/hero_2.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/hero_2.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:23	236198/236198	---M--	200	added ('OK')	image/jpeg	etag:%2239aa6-596fc31dc4f00%22	https://preview.colorlib.com/theme/foody/img/dishes_1.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/dishes_1.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:23	79089/79089	---M--	200	added ('OK')	image/jpeg	etag:%22134f1-596fc319f4600%22	https://preview.colorlib.com/theme/foody/img/about_1.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/about_1.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:23	89513/89513	---M--	200	added ('OK')	image/jpeg	etag:%2215da9-596fc31bdca80%22	https://preview.colorlib.com/theme/foody/img/about_2.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/about_2.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:24	287637/287637	---M--	200	added ('OK')	image/jpeg	etag:%2246395-596fc31eb9140%22	https://preview.colorlib.com/theme/foody/img/dishes_2.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/dishes_2.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:24	298779/298779	---M--	200	added ('OK')	image/jpeg	etag:%2248f1b-596fc32566100%22	https://preview.colorlib.com/theme/foody/img/dishes_3.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/dishes_3.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:24	234450/234450	---M--	200	added ('OK')	image/jpeg	etag:%22393d2-596fc31fad380%22	https://preview.colorlib.com/theme/foody/img/dishes_4.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/dishes_4.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:24	65532/65532	---M--	200	added ('OK')	image/jpeg	etag:%22fffc-596fc32d07300%22	https://preview.colorlib.com/theme/foody/img/person_1.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/person_1.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:24	75254/75254	---M--	200	added ('OK')	image/jpeg	etag:%22125f6-596fc32dfb540%22	https://preview.colorlib.com/theme/foody/img/person_2.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/person_2.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:25	88216/88216	---M--	200	added ('OK')	image/jpeg	etag:%2215898-596fc32dfb540%22	https://preview.colorlib.com/theme/foody/img/person_3.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/person_3.jpg	(from https://preview.colorlib.com/theme/foody/index.html)
